"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","GDPHRWKD","TOT","IDX2010","A","2003",78.618581,
"SVK","GDPHRWKD","TOT","IDX2010","A","2004",80.843738,
"SVK","GDPHRWKD","TOT","IDX2010","A","2005",83.511185,
"SVK","GDPHRWKD","TOT","IDX2010","A","2006",88.5081,
"SVK","GDPHRWKD","TOT","IDX2010","A","2007",95.188152,
"SVK","GDPHRWKD","TOT","IDX2010","A","2008",97.239664,
"SVK","GDPHRWKD","TOT","IDX2010","A","2009",94.455634,
"SVK","GDPHRWKD","TOT","IDX2010","A","2010",100,
"SVK","GDPHRWKD","TOT","IDX2010","A","2011",101.755739,
"SVK","GDPHRWKD","TOT","IDX2010","A","2012",103.862261,
"SVK","GDPHRWKD","TOT","IDX2010","A","2013",106.415077,
"SVK","GDPHRWKD","TOT","IDX2010","A","2014",108.559672,
"SVK","GDPHRWKD","TOT","IDX2010","A","2015",111.939913,
"SVK","GDPHRWKD","TOT","IDX2010","A","2016",112.56301,
"SVK","GDPHRWKD","TOT","IDX2010","A","2017",115.218828,
"SVK","GDPHRWKD","TOT","IDX2010","A","2018",118.186295,
"ESP","GDPHRWKD","TOT","IDX2010","A","1970",39.873058,
"ESP","GDPHRWKD","TOT","IDX2010","A","1971",41.507445,
"ESP","GDPHRWKD","TOT","IDX2010","A","1972",44.846418,
"ESP","GDPHRWKD","TOT","IDX2010","A","1973",47.67974,
"ESP","GDPHRWKD","TOT","IDX2010","A","1974",49.853188,
"ESP","GDPHRWKD","TOT","IDX2010","A","1975",50.702006,
"ESP","GDPHRWKD","TOT","IDX2010","A","1976",52.676385,
"ESP","GDPHRWKD","TOT","IDX2010","A","1977",54.719326,
"ESP","GDPHRWKD","TOT","IDX2010","A","1978",57.281748,
"ESP","GDPHRWKD","TOT","IDX2010","A","1979",59.60976,
"ESP","GDPHRWKD","TOT","IDX2010","A","1980",63.22225,
"ESP","GDPHRWKD","TOT","IDX2010","A","1981",65.858548,
"ESP","GDPHRWKD","TOT","IDX2010","A","1982",68.019731,
"ESP","GDPHRWKD","TOT","IDX2010","A","1983",70.684497,
"ESP","GDPHRWKD","TOT","IDX2010","A","1984",75.406684,
"ESP","GDPHRWKD","TOT","IDX2010","A","1985",78.395935,
"ESP","GDPHRWKD","TOT","IDX2010","A","1986",79.471826,
"ESP","GDPHRWKD","TOT","IDX2010","A","1987",80.409741,
"ESP","GDPHRWKD","TOT","IDX2010","A","1988",81.834576,
"ESP","GDPHRWKD","TOT","IDX2010","A","1989",83.355059,
"ESP","GDPHRWKD","TOT","IDX2010","A","1990",83.24521,
"ESP","GDPHRWKD","TOT","IDX2010","A","1991",83.919399,
"ESP","GDPHRWKD","TOT","IDX2010","A","1992",86.288929,
"ESP","GDPHRWKD","TOT","IDX2010","A","1993",88.297999,
"ESP","GDPHRWKD","TOT","IDX2010","A","1994",90.884107,
"ESP","GDPHRWKD","TOT","IDX2010","A","1995",91.644235,
"ESP","GDPHRWKD","TOT","IDX2010","A","1996",92.659142,
"ESP","GDPHRWKD","TOT","IDX2010","A","1997",92.50423,
"ESP","GDPHRWKD","TOT","IDX2010","A","1998",92.068344,
"ESP","GDPHRWKD","TOT","IDX2010","A","1999",91.7438,
"ESP","GDPHRWKD","TOT","IDX2010","A","2000",92.170282,
"ESP","GDPHRWKD","TOT","IDX2010","A","2001",92.317892,
"ESP","GDPHRWKD","TOT","IDX2010","A","2002",92.461088,
"ESP","GDPHRWKD","TOT","IDX2010","A","2003",92.736225,
"ESP","GDPHRWKD","TOT","IDX2010","A","2004",93.033507,
"ESP","GDPHRWKD","TOT","IDX2010","A","2005",93.396889,
"ESP","GDPHRWKD","TOT","IDX2010","A","2006",93.943077,
"ESP","GDPHRWKD","TOT","IDX2010","A","2007",94.981354,
"ESP","GDPHRWKD","TOT","IDX2010","A","2008",95.225959,
"ESP","GDPHRWKD","TOT","IDX2010","A","2009",97.520851,
"ESP","GDPHRWKD","TOT","IDX2010","A","2010",100,
"ESP","GDPHRWKD","TOT","IDX2010","A","2011",101.476267,
"ESP","GDPHRWKD","TOT","IDX2010","A","2012",103.4333,
"ESP","GDPHRWKD","TOT","IDX2010","A","2013",104.925488,
"ESP","GDPHRWKD","TOT","IDX2010","A","2014",105.238021,
"ESP","GDPHRWKD","TOT","IDX2010","A","2015",106.070472,
"ESP","GDPHRWKD","TOT","IDX2010","A","2016",106.548712,
"ESP","GDPHRWKD","TOT","IDX2010","A","2017",107.545283,
"ESP","GDPHRWKD","TOT","IDX2010","A","2018",107.309201,
"SWE","GDPHRWKD","TOT","IDX2010","A","1970",46.098339,
"SWE","GDPHRWKD","TOT","IDX2010","A","1971",47.49614,
"SWE","GDPHRWKD","TOT","IDX2010","A","1972",49.575146,
"SWE","GDPHRWKD","TOT","IDX2010","A","1973",51.863096,
"SWE","GDPHRWKD","TOT","IDX2010","A","1974",53.082385,
"SWE","GDPHRWKD","TOT","IDX2010","A","1975",54.188412,
"SWE","GDPHRWKD","TOT","IDX2010","A","1976",54.176076,
"SWE","GDPHRWKD","TOT","IDX2010","A","1977",54.334711,
"SWE","GDPHRWKD","TOT","IDX2010","A","1978",56.373023,
"SWE","GDPHRWKD","TOT","IDX2010","A","1979",58.202032,
"SWE","GDPHRWKD","TOT","IDX2010","A","1980",58.372846,
"SWE","GDPHRWKD","TOT","IDX2010","A","1981",58.88147,
"SWE","GDPHRWKD","TOT","IDX2010","A","1982",59.175798,
"SWE","GDPHRWKD","TOT","IDX2010","A","1983",59.822431,
"SWE","GDPHRWKD","TOT","IDX2010","A","1984",61.750189,
"SWE","GDPHRWKD","TOT","IDX2010","A","1985",62.264533,
"SWE","GDPHRWKD","TOT","IDX2010","A","1986",63.63784,
"SWE","GDPHRWKD","TOT","IDX2010","A","1987",64.793377,
"SWE","GDPHRWKD","TOT","IDX2010","A","1988",64.73388,
"SWE","GDPHRWKD","TOT","IDX2010","A","1989",65.542809,
"SWE","GDPHRWKD","TOT","IDX2010","A","1990",65.615523,
"SWE","GDPHRWKD","TOT","IDX2010","A","1991",66.404025,
"SWE","GDPHRWKD","TOT","IDX2010","A","1992",67.929981,
"SWE","GDPHRWKD","TOT","IDX2010","A","1993",69.429521,
"SWE","GDPHRWKD","TOT","IDX2010","A","1994",71.174503,
"SWE","GDPHRWKD","TOT","IDX2010","A","1995",72.646299,
"SWE","GDPHRWKD","TOT","IDX2010","A","1996",73.826404,
"SWE","GDPHRWKD","TOT","IDX2010","A","1997",76.848194,
"SWE","GDPHRWKD","TOT","IDX2010","A","1998",78.892097,
"SWE","GDPHRWKD","TOT","IDX2010","A","1999",80.185359,
"SWE","GDPHRWKD","TOT","IDX2010","A","2000",83.229165,
"SWE","GDPHRWKD","TOT","IDX2010","A","2001",83.935867,
"SWE","GDPHRWKD","TOT","IDX2010","A","2002",86.981827,
"SWE","GDPHRWKD","TOT","IDX2010","A","2003",90.188048,
"SWE","GDPHRWKD","TOT","IDX2010","A","2004",93.328183,
"SWE","GDPHRWKD","TOT","IDX2010","A","2005",96.007842,
"SWE","GDPHRWKD","TOT","IDX2010","A","2006",98.960558,
"SWE","GDPHRWKD","TOT","IDX2010","A","2007",99.271445,
"SWE","GDPHRWKD","TOT","IDX2010","A","2008",98.015447,
"SWE","GDPHRWKD","TOT","IDX2010","A","2009",96.320668,
"SWE","GDPHRWKD","TOT","IDX2010","A","2010",100,
"SWE","GDPHRWKD","TOT","IDX2010","A","2011",100.919503,
"SWE","GDPHRWKD","TOT","IDX2010","A","2012",100.423639,
"SWE","GDPHRWKD","TOT","IDX2010","A","2013",101.091992,
"SWE","GDPHRWKD","TOT","IDX2010","A","2014",102.435361,
"SWE","GDPHRWKD","TOT","IDX2010","A","2015",105.332487,
"SWE","GDPHRWKD","TOT","IDX2010","A","2016",105.12732,
"SWE","GDPHRWKD","TOT","IDX2010","A","2017",105.94317,
"SWE","GDPHRWKD","TOT","IDX2010","A","2018",106.317667,
"CHE","GDPHRWKD","TOT","IDX2010","A","1970",60.011265,
"CHE","GDPHRWKD","TOT","IDX2010","A","1971",61.674062,
"CHE","GDPHRWKD","TOT","IDX2010","A","1972",63.531527,
"CHE","GDPHRWKD","TOT","IDX2010","A","1973",65.722042,
"CHE","GDPHRWKD","TOT","IDX2010","A","1974",67.740866,
"CHE","GDPHRWKD","TOT","IDX2010","A","1975",66.265751,
"CHE","GDPHRWKD","TOT","IDX2010","A","1976",67.40577,
"CHE","GDPHRWKD","TOT","IDX2010","A","1977",69.72816,
"CHE","GDPHRWKD","TOT","IDX2010","A","1978",69.863361,
"CHE","GDPHRWKD","TOT","IDX2010","A","1979",71.334801,
"CHE","GDPHRWKD","TOT","IDX2010","A","1980",73.520319,
"CHE","GDPHRWKD","TOT","IDX2010","A","1981",73.768102,
"CHE","GDPHRWKD","TOT","IDX2010","A","1982",72.887812,
"CHE","GDPHRWKD","TOT","IDX2010","A","1983",73.962733,
"CHE","GDPHRWKD","TOT","IDX2010","A","1984",76.272061,
"CHE","GDPHRWKD","TOT","IDX2010","A","1985",77.794373,
"CHE","GDPHRWKD","TOT","IDX2010","A","1986",77.86032,
"CHE","GDPHRWKD","TOT","IDX2010","A","1987",77.249647,
"CHE","GDPHRWKD","TOT","IDX2010","A","1988",77.78099,
"CHE","GDPHRWKD","TOT","IDX2010","A","1989",79.718554,
"CHE","GDPHRWKD","TOT","IDX2010","A","1990",80.558265,
"CHE","GDPHRWKD","TOT","IDX2010","A","1991",78.500707,"B"
"CHE","GDPHRWKD","TOT","IDX2010","A","1992",79.195442,
"CHE","GDPHRWKD","TOT","IDX2010","A","1993",79.920636,
"CHE","GDPHRWKD","TOT","IDX2010","A","1994",80.480366,
"CHE","GDPHRWKD","TOT","IDX2010","A","1995",81.916122,
"CHE","GDPHRWKD","TOT","IDX2010","A","1996",83.727442,
"CHE","GDPHRWKD","TOT","IDX2010","A","1997",86.290794,
"CHE","GDPHRWKD","TOT","IDX2010","A","1998",87.288671,
"CHE","GDPHRWKD","TOT","IDX2010","A","1999",86.930119,
"CHE","GDPHRWKD","TOT","IDX2010","A","2000",89.721604,
"CHE","GDPHRWKD","TOT","IDX2010","A","2001",91.54402,
"CHE","GDPHRWKD","TOT","IDX2010","A","2002",92.232745,
"CHE","GDPHRWKD","TOT","IDX2010","A","2003",91.86068,
"CHE","GDPHRWKD","TOT","IDX2010","A","2004",92.461378,
"CHE","GDPHRWKD","TOT","IDX2010","A","2005",94.928453,
"CHE","GDPHRWKD","TOT","IDX2010","A","2006",97.228047,
"CHE","GDPHRWKD","TOT","IDX2010","A","2007",99.29129,
"CHE","GDPHRWKD","TOT","IDX2010","A","2008",99.621294,
"CHE","GDPHRWKD","TOT","IDX2010","A","2009",97.462968,
"CHE","GDPHRWKD","TOT","IDX2010","A","2010",100,
"CHE","GDPHRWKD","TOT","IDX2010","A","2011",99.473463,
"CHE","GDPHRWKD","TOT","IDX2010","A","2012",99.738207,
"CHE","GDPHRWKD","TOT","IDX2010","A","2013",101.607501,
"CHE","GDPHRWKD","TOT","IDX2010","A","2014",102.671013,
"CHE","GDPHRWKD","TOT","IDX2010","A","2015",101.578096,
"CHE","GDPHRWKD","TOT","IDX2010","A","2016",101.863457,
"CHE","GDPHRWKD","TOT","IDX2010","A","2017",104.109469,
"CHE","GDPHRWKD","TOT","IDX2010","A","2018",106.56461,
"TUR","GDPHRWKD","TOT","IDX2010","A","1970",32.129847,
"TUR","GDPHRWKD","TOT","IDX2010","A","1971",33.494098,
"TUR","GDPHRWKD","TOT","IDX2010","A","1972",35.152619,
"TUR","GDPHRWKD","TOT","IDX2010","A","1973",35.787303,
"TUR","GDPHRWKD","TOT","IDX2010","A","1974",37.136665,
"TUR","GDPHRWKD","TOT","IDX2010","A","1975",39.629129,
"TUR","GDPHRWKD","TOT","IDX2010","A","1976",43.518504,
"TUR","GDPHRWKD","TOT","IDX2010","A","1977",43.972145,
"TUR","GDPHRWKD","TOT","IDX2010","A","1978",44.406837,
"TUR","GDPHRWKD","TOT","IDX2010","A","1979",43.852757,
"TUR","GDPHRWKD","TOT","IDX2010","A","1980",42.411071,
"TUR","GDPHRWKD","TOT","IDX2010","A","1981",44.257396,
"TUR","GDPHRWKD","TOT","IDX2010","A","1982",45.533381,
"TUR","GDPHRWKD","TOT","IDX2010","A","1983",47.523632,
"TUR","GDPHRWKD","TOT","IDX2010","A","1984",51.670611,
"TUR","GDPHRWKD","TOT","IDX2010","A","1985",52.23272,
"TUR","GDPHRWKD","TOT","IDX2010","A","1986",55.343136,
"TUR","GDPHRWKD","TOT","IDX2010","A","1987",60.518288,
"TUR","GDPHRWKD","TOT","IDX2010","A","1988",61.129627,
"TUR","GDPHRWKD","TOT","IDX2010","A","1989",58.794631,
"TUR","GDPHRWKD","TOT","IDX2010","A","1990",63.20389,
"TUR","GDPHRWKD","TOT","IDX2010","A","1991",61.240474,
"TUR","GDPHRWKD","TOT","IDX2010","A","1992",63.430137,
"TUR","GDPHRWKD","TOT","IDX2010","A","1993",71.242721,
"TUR","GDPHRWKD","TOT","IDX2010","A","1994",63.435022,
"TUR","GDPHRWKD","TOT","IDX2010","A","1995",66.478913,
"TUR","GDPHRWKD","TOT","IDX2010","A","1996",68.55759,
"TUR","GDPHRWKD","TOT","IDX2010","A","1997",74.231073,
"TUR","GDPHRWKD","TOT","IDX2010","A","1998",74.317127,
"TUR","GDPHRWKD","TOT","IDX2010","A","1999",69.430765,
"TUR","GDPHRWKD","TOT","IDX2010","A","2000",75.138537,
"TUR","GDPHRWKD","TOT","IDX2010","A","2001",70.500558,
"TUR","GDPHRWKD","TOT","IDX2010","A","2002",75.224401,
"TUR","GDPHRWKD","TOT","IDX2010","A","2003",80.07146,
"TUR","GDPHRWKD","TOT","IDX2010","A","2004",87.268167,
"TUR","GDPHRWKD","TOT","IDX2010","A","2005",92.253071,
"TUR","GDPHRWKD","TOT","IDX2010","A","2006",96.735393,
"TUR","GDPHRWKD","TOT","IDX2010","A","2007",101.862827,
"TUR","GDPHRWKD","TOT","IDX2010","A","2008",101.55521,
"TUR","GDPHRWKD","TOT","IDX2010","A","2009",97.48802,
"TUR","GDPHRWKD","TOT","IDX2010","A","2010",100,
"TUR","GDPHRWKD","TOT","IDX2010","A","2011",105.404026,
"TUR","GDPHRWKD","TOT","IDX2010","A","2012",107.622277,
"TUR","GDPHRWKD","TOT","IDX2010","A","2013",114.89747,
"TUR","GDPHRWKD","TOT","IDX2010","A","2014",114.929307,"E"
"TUR","GDPHRWKD","TOT","IDX2010","A","2015",118.630341,"E"
"TUR","GDPHRWKD","TOT","IDX2010","A","2016",119.799818,"E"
"TUR","GDPHRWKD","TOT","IDX2010","A","2017",124.301405,"E"
"GBR","GDPHRWKD","TOT","IDX2010","A","1970",40.064705,
"GBR","GDPHRWKD","TOT","IDX2010","A","1971",42.672016,
"GBR","GDPHRWKD","TOT","IDX2010","A","1972",45.18,
"GBR","GDPHRWKD","TOT","IDX2010","A","1973",45.981223,
"GBR","GDPHRWKD","TOT","IDX2010","A","1974",45.664805,
"GBR","GDPHRWKD","TOT","IDX2010","A","1975",45.29305,
"GBR","GDPHRWKD","TOT","IDX2010","A","1976",47.299205,
"GBR","GDPHRWKD","TOT","IDX2010","A","1977",48.925063,
"GBR","GDPHRWKD","TOT","IDX2010","A","1978",51.259361,
"GBR","GDPHRWKD","TOT","IDX2010","A","1979",52.890984,
"GBR","GDPHRWKD","TOT","IDX2010","A","1980",53.390282,
"GBR","GDPHRWKD","TOT","IDX2010","A","1981",56.580623,
"GBR","GDPHRWKD","TOT","IDX2010","A","1982",58.265626,
"GBR","GDPHRWKD","TOT","IDX2010","A","1983",61.347058,
"GBR","GDPHRWKD","TOT","IDX2010","A","1984",60.821472,
"GBR","GDPHRWKD","TOT","IDX2010","A","1985",61.513344,
"GBR","GDPHRWKD","TOT","IDX2010","A","1986",63.118111,
"GBR","GDPHRWKD","TOT","IDX2010","A","1987",65.431902,
"GBR","GDPHRWKD","TOT","IDX2010","A","1988",65.307418,
"GBR","GDPHRWKD","TOT","IDX2010","A","1989",65.570987,
"GBR","GDPHRWKD","TOT","IDX2010","A","1990",66.319486,
"GBR","GDPHRWKD","TOT","IDX2010","A","1991",67.635923,
"GBR","GDPHRWKD","TOT","IDX2010","A","1992",70.879513,
"GBR","GDPHRWKD","TOT","IDX2010","A","1993",73.452956,
"GBR","GDPHRWKD","TOT","IDX2010","A","1994",75.288911,
"GBR","GDPHRWKD","TOT","IDX2010","A","1995",76.923508,
"GBR","GDPHRWKD","TOT","IDX2010","A","1996",78.010244,
"GBR","GDPHRWKD","TOT","IDX2010","A","1997",80.653537,
"GBR","GDPHRWKD","TOT","IDX2010","A","1998",82.019483,
"GBR","GDPHRWKD","TOT","IDX2010","A","1999",84.088213,
"GBR","GDPHRWKD","TOT","IDX2010","A","2000",86.635541,
"GBR","GDPHRWKD","TOT","IDX2010","A","2001",88.478069,
"GBR","GDPHRWKD","TOT","IDX2010","A","2002",90.706292,
"GBR","GDPHRWKD","TOT","IDX2010","A","2003",93.422247,
"GBR","GDPHRWKD","TOT","IDX2010","A","2004",95.466444,
"GBR","GDPHRWKD","TOT","IDX2010","A","2005",96.338773,
"GBR","GDPHRWKD","TOT","IDX2010","A","2006",98.430962,
"GBR","GDPHRWKD","TOT","IDX2010","A","2007",99.87579,
"GBR","GDPHRWKD","TOT","IDX2010","A","2008",100.057172,
"GBR","GDPHRWKD","TOT","IDX2010","A","2009",97.683398,
"GBR","GDPHRWKD","TOT","IDX2010","A","2010",100,
"GBR","GDPHRWKD","TOT","IDX2010","A","2011",100.231201,
"GBR","GDPHRWKD","TOT","IDX2010","A","2012",99.76363,
"GBR","GDPHRWKD","TOT","IDX2010","A","2013",100.065965,
"GBR","GDPHRWKD","TOT","IDX2010","A","2014",99.913134,
"GBR","GDPHRWKD","TOT","IDX2010","A","2015",101.576443,
"GBR","GDPHRWKD","TOT","IDX2010","A","2016",101.099295,
"GBR","GDPHRWKD","TOT","IDX2010","A","2017",102.132758,
"GBR","GDPHRWKD","TOT","IDX2010","A","2018",102.658874,
"USA","GDPHRWKD","TOT","IDX2010","A","1970",49.81985,
"USA","GDPHRWKD","TOT","IDX2010","A","1971",51.688143,
"USA","GDPHRWKD","TOT","IDX2010","A","1972",52.945302,
"USA","GDPHRWKD","TOT","IDX2010","A","1973",54.20197,
"USA","GDPHRWKD","TOT","IDX2010","A","1974",53.712971,
"USA","GDPHRWKD","TOT","IDX2010","A","1975",55.183493,
"USA","GDPHRWKD","TOT","IDX2010","A","1976",56.520444,
"USA","GDPHRWKD","TOT","IDX2010","A","1977",57.123491,
"USA","GDPHRWKD","TOT","IDX2010","A","1978",57.575919,
"USA","GDPHRWKD","TOT","IDX2010","A","1979",57.833783,
"USA","GDPHRWKD","TOT","IDX2010","A","1980",57.845482,
"USA","GDPHRWKD","TOT","IDX2010","A","1981",59.187353,
"USA","GDPHRWKD","TOT","IDX2010","A","1982",58.997206,
"USA","GDPHRWKD","TOT","IDX2010","A","1983",60.611583,
"USA","GDPHRWKD","TOT","IDX2010","A","1984",61.875164,
"USA","GDPHRWKD","TOT","IDX2010","A","1985",63.01302,
"USA","GDPHRWKD","TOT","IDX2010","A","1986",64.438396,
"USA","GDPHRWKD","TOT","IDX2010","A","1987",64.906878,
"USA","GDPHRWKD","TOT","IDX2010","A","1988",65.657245,
"USA","GDPHRWKD","TOT","IDX2010","A","1989",66.235702,
"USA","GDPHRWKD","TOT","IDX2010","A","1990",67.369901,
"USA","GDPHRWKD","TOT","IDX2010","A","1991",68.252523,
"USA","GDPHRWKD","TOT","IDX2010","A","1992",70.597155,
"USA","GDPHRWKD","TOT","IDX2010","A","1993",70.866677,
"USA","GDPHRWKD","TOT","IDX2010","A","1994",71.467027,
"USA","GDPHRWKD","TOT","IDX2010","A","1995",71.624321,
"USA","GDPHRWKD","TOT","IDX2010","A","1996",73.404901,
"USA","GDPHRWKD","TOT","IDX2010","A","1997",74.468951,
"USA","GDPHRWKD","TOT","IDX2010","A","1998",76.144301,
"USA","GDPHRWKD","TOT","IDX2010","A","1999",78.362696,
"USA","GDPHRWKD","TOT","IDX2010","A","2000",80.553785,
"USA","GDPHRWKD","TOT","IDX2010","A","2001",82.35685,
"USA","GDPHRWKD","TOT","IDX2010","A","2002",84.67324,
"USA","GDPHRWKD","TOT","IDX2010","A","2003",87.289092,
"USA","GDPHRWKD","TOT","IDX2010","A","2004",89.526473,
"USA","GDPHRWKD","TOT","IDX2010","A","2005",91.423361,
"USA","GDPHRWKD","TOT","IDX2010","A","2006",92.353846,
"USA","GDPHRWKD","TOT","IDX2010","A","2007",93.527155,
"USA","GDPHRWKD","TOT","IDX2010","A","2008",94.480177,
"USA","GDPHRWKD","TOT","IDX2010","A","2009",97.562935,
"USA","GDPHRWKD","TOT","IDX2010","A","2010",100,
"USA","GDPHRWKD","TOT","IDX2010","A","2011",100.039331,
"USA","GDPHRWKD","TOT","IDX2010","A","2012",100.386521,
"USA","GDPHRWKD","TOT","IDX2010","A","2013",100.813556,
"USA","GDPHRWKD","TOT","IDX2010","A","2014",101.428256,
"USA","GDPHRWKD","TOT","IDX2010","A","2015",102.193456,
"USA","GDPHRWKD","TOT","IDX2010","A","2016",102.412639,
"USA","GDPHRWKD","TOT","IDX2010","A","2017",103.693026,
"USA","GDPHRWKD","TOT","IDX2010","A","2018",104.714818,"E"
"CHL","GDPHRWKD","TOT","IDX2010","A","1986",45.377787,
"CHL","GDPHRWKD","TOT","IDX2010","A","1987",46.22596,
"CHL","GDPHRWKD","TOT","IDX2010","A","1988",46.619017,
"CHL","GDPHRWKD","TOT","IDX2010","A","1989",48.729929,
"CHL","GDPHRWKD","TOT","IDX2010","A","1990",48.726341,
"CHL","GDPHRWKD","TOT","IDX2010","A","1991",52.546132,
"CHL","GDPHRWKD","TOT","IDX2010","A","1992",56.371954,
"CHL","GDPHRWKD","TOT","IDX2010","A","1993",56.855568,
"CHL","GDPHRWKD","TOT","IDX2010","A","1994",60.102209,
"CHL","GDPHRWKD","TOT","IDX2010","A","1995",66.790301,
"CHL","GDPHRWKD","TOT","IDX2010","A","1996",70.704799,
"CHL","GDPHRWKD","TOT","IDX2010","A","1997",76.183835,
"CHL","GDPHRWKD","TOT","IDX2010","A","1998",76.347374,
"CHL","GDPHRWKD","TOT","IDX2010","A","1999",77.6752,
"CHL","GDPHRWKD","TOT","IDX2010","A","2000",80.903266,
"CHL","GDPHRWKD","TOT","IDX2010","A","2001",83.402904,
"CHL","GDPHRWKD","TOT","IDX2010","A","2002",84.142591,
"CHL","GDPHRWKD","TOT","IDX2010","A","2003",84.850427,
"CHL","GDPHRWKD","TOT","IDX2010","A","2004",88.825511,
"CHL","GDPHRWKD","TOT","IDX2010","A","2005",93.566153,
"CHL","GDPHRWKD","TOT","IDX2010","A","2006",97.42158,
"CHL","GDPHRWKD","TOT","IDX2010","A","2007",101.177493,
"CHL","GDPHRWKD","TOT","IDX2010","A","2008",103.4066,
"CHL","GDPHRWKD","TOT","IDX2010","A","2009",103.497966,
"CHL","GDPHRWKD","TOT","IDX2010","A","2010",100,
"CHL","GDPHRWKD","TOT","IDX2010","A","2011",102.193911,
"CHL","GDPHRWKD","TOT","IDX2010","A","2012",106.872451,"B"
"CHL","GDPHRWKD","TOT","IDX2010","A","2013",109.389477,
"CHL","GDPHRWKD","TOT","IDX2010","A","2014",111.053334,
"CHL","GDPHRWKD","TOT","IDX2010","A","2015",111.961378,
"CHL","GDPHRWKD","TOT","IDX2010","A","2016",113.409042,
"CHL","GDPHRWKD","TOT","IDX2010","A","2017",113.776789,
"CHL","GDPHRWKD","TOT","IDX2010","A","2018",117.530094,
"EST","GDPHRWKD","TOT","IDX2010","A","2000",63.371173,
"EST","GDPHRWKD","TOT","IDX2010","A","2001",67.023859,
"EST","GDPHRWKD","TOT","IDX2010","A","2002",71.520043,
"EST","GDPHRWKD","TOT","IDX2010","A","2003",75.082529,
"EST","GDPHRWKD","TOT","IDX2010","A","2004",80.149354,
"EST","GDPHRWKD","TOT","IDX2010","A","2005",84.87728,
"EST","GDPHRWKD","TOT","IDX2010","A","2006",89.112163,
"EST","GDPHRWKD","TOT","IDX2010","A","2007",95.831161,
"EST","GDPHRWKD","TOT","IDX2010","A","2008",92.529577,
"EST","GDPHRWKD","TOT","IDX2010","A","2009",94.697011,
"EST","GDPHRWKD","TOT","IDX2010","A","2010",100,
"EST","GDPHRWKD","TOT","IDX2010","A","2011",98.550074,
"EST","GDPHRWKD","TOT","IDX2010","A","2012",101.746727,
"EST","GDPHRWKD","TOT","IDX2010","A","2013",102.921014,
"EST","GDPHRWKD","TOT","IDX2010","A","2014",105.54196,
"EST","GDPHRWKD","TOT","IDX2010","A","2015",104.895567,
"EST","GDPHRWKD","TOT","IDX2010","A","2016",107.165958,
"EST","GDPHRWKD","TOT","IDX2010","A","2017",110.297262,
"EST","GDPHRWKD","TOT","IDX2010","A","2018",116.99818,
"ISR","GDPHRWKD","TOT","IDX2010","A","1981",69.709717,
"ISR","GDPHRWKD","TOT","IDX2010","A","1982",70.916279,
"ISR","GDPHRWKD","TOT","IDX2010","A","1983",71.302516,
"ISR","GDPHRWKD","TOT","IDX2010","A","1984",70.723309,
"ISR","GDPHRWKD","TOT","IDX2010","A","1985",73.139529,
"ISR","GDPHRWKD","TOT","IDX2010","A","1986",75.127033,
"ISR","GDPHRWKD","TOT","IDX2010","A","1987",78.241475,
"ISR","GDPHRWKD","TOT","IDX2010","A","1988",79.70901,
"ISR","GDPHRWKD","TOT","IDX2010","A","1989",78.693444,
"ISR","GDPHRWKD","TOT","IDX2010","A","1990",82.770547,
"ISR","GDPHRWKD","TOT","IDX2010","A","1991",84.832419,
"ISR","GDPHRWKD","TOT","IDX2010","A","1992",84.348327,
"ISR","GDPHRWKD","TOT","IDX2010","A","1993",83.791579,
"ISR","GDPHRWKD","TOT","IDX2010","A","1994",82.651068,
"ISR","GDPHRWKD","TOT","IDX2010","A","1995",81.812504,
"ISR","GDPHRWKD","TOT","IDX2010","A","1996",81.816469,
"ISR","GDPHRWKD","TOT","IDX2010","A","1997",82.821309,
"ISR","GDPHRWKD","TOT","IDX2010","A","1998",85.179571,
"ISR","GDPHRWKD","TOT","IDX2010","A","1999",85.133396,
"ISR","GDPHRWKD","TOT","IDX2010","A","2000",88.587008,
"ISR","GDPHRWKD","TOT","IDX2010","A","2001",89.446291,
"ISR","GDPHRWKD","TOT","IDX2010","A","2002",87.826314,
"ISR","GDPHRWKD","TOT","IDX2010","A","2003",88.600031,
"ISR","GDPHRWKD","TOT","IDX2010","A","2004",92.647771,
"ISR","GDPHRWKD","TOT","IDX2010","A","2005",93.73913,
"ISR","GDPHRWKD","TOT","IDX2010","A","2006",97.188334,
"ISR","GDPHRWKD","TOT","IDX2010","A","2007",98.235077,
"ISR","GDPHRWKD","TOT","IDX2010","A","2008",98.248097,
"ISR","GDPHRWKD","TOT","IDX2010","A","2009",97.26979,
"ISR","GDPHRWKD","TOT","IDX2010","A","2010",100,
"ISR","GDPHRWKD","TOT","IDX2010","A","2011",102.379778,
"ISR","GDPHRWKD","TOT","IDX2010","A","2012",102.240978,
"ISR","GDPHRWKD","TOT","IDX2010","A","2013",104.389596,
"ISR","GDPHRWKD","TOT","IDX2010","A","2014",106.181506,
"ISR","GDPHRWKD","TOT","IDX2010","A","2015",106.145536,
"ISR","GDPHRWKD","TOT","IDX2010","A","2016",106.428797,
"ISR","GDPHRWKD","TOT","IDX2010","A","2017",107.660862,
"ISR","GDPHRWKD","TOT","IDX2010","A","2018",109.898898,
"LVA","GDPHRWKD","TOT","IDX2010","A","2000",61.91629,
